Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee_ID,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Promotion_Gap_Score,Training_Need_Indicator,Career_Stagnation_Flag,Retention_Opportunity_Index,Retention_Opportunity_Level,Career_Cluster,Career_Cluster_Label
46,0,Travel_Frequently,638,Research & Development,1,3,Medical,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Yes,13,3,3,1,21,5,2,10,9,9,5,EMP0094,0.9,0.9,0.5,0.5,High,Low,1,85.5,High,2,Experienced Professional
32,0,Travel_Rarely,1093,Sales,6,4,Medical,2,Male,87,3,2,Sales Executive,3,Single,5010,24301,1,No,16,3,1,0,12,0,3,11,8,5,7,EMP0095,0.4545454545454545,0.7272727272727273,0.0,0.6363636363636364,High,High,1,84.54545454545455,High,2,Experienced Professional
54,0,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,Female,60,3,3,Research Director,3,Married,13549,24001,9,No,12,3,1,1,16,5,1,4,3,0,3,EMP0096,0.0,0.75,1.25,0.75,Low,Low,0,38.75,Medium,1,Developing Professional
24,0,Travel_Rarely,1353,Sales,3,2,Other,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,4,1,1,4,2,2,3,2,0,2,EMP0097,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,45.0,Medium,1,Developing Professional
28,0,Non-Travel,120,Sales,4,3,Medical,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,No,15,3,2,0,5,3,4,5,4,0,4,EMP0098,0.0,0.8,0.6,0.8,Medium,Low,0,41.0,Medium,1,Developing Professional
58,0,Travel_Rarely,682,Sales,10,4,Medical,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,No,13,3,3,0,38,1,2,37,10,1,8,EMP0099,0.027027027027027,0.2702702702702703,0.027027027027027,0.2162162162162162,High,High,0,37.43243243243244,Medium,2,Experienced Professional
44,0,Non-Travel,489,Research & Development,23,3,Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,EMP0100,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,53.33333333333333,Medium,1,Developing Professional
37,1,Travel_Rarely,807,Human Resources,6,4,Human Resources,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,22,4,4,0,7,3,3,3,2,0,2,EMP0101,0.0,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,45.0,Medium,1,Developing Professional
32,0,Travel_Rarely,827,Research & Development,1,1,Life Sciences,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,No,13,3,4,0,1,2,3,1,0,0,0,EMP0102,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
20,1,Travel_Frequently,871,Research & Development,6,3,Life Sciences,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,0,1,5,3,1,0,1,0,EMP0103,1.0,0.0,5.0,0.0,Low,Low,0,40.0,Medium,0,Early-Career Explorer
34,0,Travel_Rarely,665,Research & Development,6,4,Other,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,No,14,3,3,0,16,3,3,16,13,2,10,EMP0104,0.125,0.8125,0.1875,0.625,High,Low,0,43.75,Medium,2,Experienced Professional
37,0,Non-Travel,1040,Research & Development,2,2,Life Sciences,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,No,14,3,4,1,17,2,4,1,0,0,0,EMP0105,0.0,0.0,2.0,0.0,Low,Medium,0,10.0,Low,0,Early-Career Explorer
59,0,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,EMP0106,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,56.66666666666666,Medium,1,Developing Professional
50,0,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,EMP0107,0.0,0.375,0.125,0.875,Low,High,0,54.375,Medium,2,Experienced Professional
25,1,Travel_Rarely,240,Sales,5,3,Marketing,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,11,3,4,0,6,1,3,6,4,0,3,EMP0108,0.0,0.6666666666666666,0.1666666666666666,0.5,Medium,High,0,52.5,Medium,1,Developing Professional
25,0,Travel_Rarely,1280,Research & Development,7,1,Medical,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,No,11,3,3,2,2,2,3,2,2,2,1,EMP0109,1.0,1.0,1.0,0.5,Low,Medium,0,87.5,High,1,Developing Professional
22,0,Travel_Rarely,534,Research & Development,15,3,Medical,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,No,15,3,3,0,1,5,3,0,0,0,0,EMP0110,0.0,0.0,5.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
51,0,Travel_Frequently,1456,Research & Development,1,4,Medical,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,No,20,4,3,0,23,1,2,13,12,12,8,EMP0111,0.9230769230769232,0.9230769230769232,0.0769230769230769,0.6153846153846154,High,High,1,100.0,High,2,Experienced Professional
34,1,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,4,0,9,3,3,9,7,0,6,EMP0112,0.0,0.7777777777777778,0.3333333333333333,0.6666666666666666,High,Low,0,38.33333333333333,Medium,1,Developing Professional
54,0,Non-Travel,142,Human Resources,26,3,Human Resources,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4,EMP0113,0.8,0.6,0.6,0.8,Medium,Low,1,62.0,High,2,Experienced Professional
24,0,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,No,12,3,3,1,6,2,3,5,3,1,2,EMP0114,0.2,0.6,0.4,0.4,Low,Medium,0,47.0,Medium,1,Developing Professional
34,0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,3,1,12,3,3,1,0,0,0,EMP0115,0.0,0.0,3.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
37,0,Travel_Rarely,1189,Sales,3,3,Life Sciences,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,No,12,3,1,0,12,3,3,5,3,1,3,EMP0116,0.2,0.6,0.6,0.6,Low,Low,0,35.0,Medium,1,Developing Professional
34,0,Travel_Rarely,1354,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,11631,5615,2,No,12,3,4,0,14,6,3,11,10,5,8,EMP0117,0.4545454545454545,0.9090909090909092,0.5454545454545454,0.7272727272727273,High,Low,1,71.36363636363636,High,2,Experienced Professional
36,0,Travel_Frequently,1467,Sales,11,2,Technical Degree,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,No,14,3,3,1,10,6,3,9,7,2,8,EMP0118,0.2222222222222222,0.7777777777777778,0.6666666666666666,0.8888888888888888,High,Low,0,45.55555555555556,Medium,1,Developing Professional
36,0,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,1,7,2,3,1,0,0,0,EMP0119,0.0,0.0,2.0,0.0,Low,Medium,0,10.0,Low,0,Early-Career Explorer
43,0,Travel_Frequently,394,Sales,26,2,Life Sciences,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Yes,12,3,4,2,25,3,4,25,12,4,12,EMP0120,0.16,0.48,0.12,0.48,High,Low,1,28.0,Low,2,Experienced Professional
30,0,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,No,25,4,3,3,10,2,2,10,7,0,9,EMP0121,0.0,0.7,0.2,0.9,High,Medium,0,49.5,Medium,1,Developing Professional
33,0,Non-Travel,750,Sales,22,2,Marketing,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,No,13,3,1,1,8,2,4,7,7,0,7,EMP0122,0.0,1.0,0.2857142857142857,1.0,High,Medium,0,65.0,High,1,Developing Professional
56,1,Travel_Rarely,441,Research & Development,14,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3,EMP0123,0.8,0.8,0.4,0.6,Medium,Medium,1,85.0,High,1,Developing Professional
51,0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,EMP0124,0.75,0.9,0.25,0.75,High,Low,1,73.25,High,2,Experienced Professional
31,1,Travel_Rarely,249,Sales,6,4,Life Sciences,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Yes,18,3,2,0,12,3,2,7,7,7,7,EMP0125,1.0,1.0,0.4285714285714285,1.0,High,Low,1,90.0,High,2,Experienced Professional
26,0,Travel_Rarely,841,Research & Development,6,3,Other,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,19,3,3,0,5,3,2,5,4,4,3,EMP0126,0.8,0.8,0.6,0.6,Medium,Low,1,75.0,High,1,Developing Professional
58,1,Travel_Rarely,147,Research & Development,23,4,Medical,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,No,12,3,4,1,40,3,2,40,10,15,6,EMP0127,0.375,0.25,0.075,0.15,High,Low,1,24.75,Low,2,Experienced Professional
19,1,Travel_Rarely,528,Sales,22,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,EMP0128,0.0,0.0,2.0,0.0,Low,Medium,0,15.0,Low,0,Early-Career Explorer
22,0,Travel_Rarely,594,Research & Development,2,1,Technical Degree,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,No,14,3,3,1,3,2,3,2,1,2,1,EMP0129,1.0,0.5,1.0,0.5,Low,Medium,0,72.5,High,1,Developing Professional
49,0,Travel_Rarely,470,Research & Development,20,4,Medical,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,14,3,3,0,16,2,2,15,11,5,11,EMP0130,0.3333333333333333,0.7333333333333333,0.1333333333333333,0.7333333333333333,High,Medium,1,71.33333333333333,High,2,Experienced Professional
43,0,Travel_Frequently,957,Research & Development,28,3,Medical,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,No,12,3,4,0,18,2,3,3,2,1,2,EMP0131,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,58.33333333333333,Medium,1,Developing Professional
50,0,Travel_Frequently,809,Sales,12,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,11,3,4,0,16,3,3,2,2,2,1,EMP0132,1.0,1.0,1.5,0.5,Low,Low,0,77.5,High,1,Developing Professional
31,1,Travel_Rarely,542,Sales,20,3,Life Sciences,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Yes,11,3,3,1,4,2,3,2,2,2,2,EMP0133,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
41,0,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7,EMP0134,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,High,Medium,0,50.0,Medium,1,Developing Professional
26,0,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,23,4,4,1,8,3,3,8,7,5,7,EMP0135,0.625,0.875,0.375,0.875,High,Low,1,69.375,High,1,Developing Professional
36,0,Travel_Rarely,216,Research & Development,6,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,No,20,4,4,2,7,0,3,3,2,0,1,EMP0136,0.0,0.6666666666666666,0.0,0.3333333333333333,Low,Medium,0,65.0,High,1,Developing Professional
51,1,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,No,15,3,4,0,18,2,3,4,2,0,3,EMP0137,0.0,0.5,0.5,0.75,Low,Medium,0,36.25,Medium,1,Developing Professional
39,0,Travel_Rarely,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,No,14,3,3,1,17,1,4,15,11,5,9,EMP0138,0.3333333333333333,0.7333333333333333,0.0666666666666666,0.6,High,High,1,69.33333333333333,High,2,Experienced Professional
25,0,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,3,4,0,6,3,3,2,2,2,2,EMP0139,1.0,1.0,1.5,1.0,Low,Low,0,90.0,High,1,Developing Professional
30,0,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Yes,19,3,4,0,12,2,1,11,9,4,7,EMP0140,0.3636363636363636,0.8181818181818182,0.1818181818181818,0.6363636363636364,High,Medium,1,58.63636363636364,Medium,2,Experienced Professional
32,1,Travel_Rarely,1033,Research & Development,9,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,No,22,4,1,0,10,2,4,5,4,0,4,EMP0141,0.0,0.8,0.4,0.8,Medium,Medium,0,61.0,High,1,Developing Professional
45,0,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,13,3,2,0,9,2,2,6,5,0,3,EMP0142,0.0,0.8333333333333334,0.3333333333333333,0.5,Medium,Medium,0,42.5,Medium,1,Developing Professional
38,0,Travel_Rarely,364,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,20,4,2,0,19,2,3,3,2,2,2,EMP0143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,71.66666666666666,High,1,Developing Professional
30,0,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,No,14,3,3,0,5,4,2,5,4,0,4,EMP0144,0.0,0.8,0.8,0.8,Medium,Low,0,41.0,Medium,1,Developing Professional
32,0,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,No,17,3,4,3,9,2,4,8,7,0,7,EMP0145,0.0,0.875,0.25,0.875,High,Medium,0,49.375,Medium,1,Developing Professional
30,0,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,No,14,3,4,1,8,3,3,3,2,2,2,EMP0146,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,71.66666666666666,High,1,Developing Professional
30,0,Travel_Rarely,1427,Research & Development,2,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,No,13,3,4,0,6,3,3,5,3,1,2,EMP0147,0.2,0.6,0.6,0.4,Low,Low,0,32.0,Medium,1,Developing Professional
41,0,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,3,2,1,21,2,2,7,6,7,7,EMP0148,1.0,0.8571428571428571,0.2857142857142857,1.0,High,Medium,1,100.0,High,2,Experienced Professional
41,0,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,1,7,2,3,5,0,1,4,EMP0149,0.2,0.0,0.4,0.8,Low,Medium,0,45.0,Medium,1,Developing Professional
19,0,Travel_Rarely,1181,Research & Development,3,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,No,14,3,4,0,1,3,3,1,0,0,0,EMP0150,0.0,0.0,3.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
40,0,Travel_Frequently,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,No,11,3,1,1,20,2,3,20,7,2,13,EMP0151,0.1,0.35,0.1,0.65,High,Medium,0,44.25,Medium,2,Experienced Professional
35,0,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,EMP0152,0.0,0.8,0.3,0.6,High,Low,0,43.0,Medium,1,Developing Professional
53,0,Travel_Rarely,1436,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5,EMP0153,0.5714285714285714,1.0,0.4285714285714285,0.7142857142857143,High,Low,1,68.57142857142857,High,1,Developing Professional
45,0,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,No,18,3,3,1,20,2,1,17,9,0,15,EMP0154,0.0,0.5294117647058824,0.1176470588235294,0.8823529411764706,High,Medium,0,49.11764705882353,Medium,2,Experienced Professional
32,0,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,No,14,3,4,0,9,2,3,9,8,3,7,EMP0155,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.7777777777777778,High,Medium,1,61.66666666666666,High,2,Experienced Professional
29,0,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,EMP0156,0.0,0.7,0.1,0.9,High,High,0,59.5,Medium,1,Developing Professional
51,0,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,EMP0157,0.0,0.0,2.0,0.0,Low,Medium,0,15.0,Low,0,Early-Career Explorer
58,0,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,0,EMP0158,0.0,0.0,3.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
40,0,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,No,11,3,1,1,15,2,2,12,11,2,11,EMP0159,0.1666666666666666,0.9166666666666666,0.1666666666666666,0.9166666666666666,High,Medium,0,57.91666666666666,Medium,2,Experienced Professional
34,0,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,EMP0160,0.25,0.75,0.75,0.5,Low,Low,0,45.0,Medium,1,Developing Professional
22,0,Travel_Rarely,1256,Research & Development,19,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,No,24,4,1,2,2,6,3,2,2,2,2,EMP0161,1.0,1.0,3.0,1.0,Low,Low,0,85.0,High,1,Developing Professional
27,0,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,EMP0162,1.0,1.0,0.5,1.0,Low,Medium,0,100.0,High,1,Developing Professional
28,0,Travel_Rarely,440,Research & Development,21,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,2713,6672,1,No,11,3,3,1,5,2,1,5,2,0,2,EMP0163,0.0,0.4,0.4,0.4,Low,Medium,0,28.0,Low,1,Developing Professional
57,0,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Yes,16,3,2,1,12,2,1,5,3,1,4,EMP0164,0.2,0.6,0.4,0.8,Low,Medium,0,48.0,Medium,1,Developing Professional
27,0,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,EMP0165,0.0,1.0,2.0,1.0,Low,Medium,0,60.0,High,1,Developing Professional
50,0,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,19926,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,EMP0166,0.8,0.8,1.0,0.8,Medium,Low,1,78.0,High,2,Experienced Professional
41,0,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,No,12,3,1,1,13,2,3,9,8,1,8,EMP0167,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.8888888888888888,High,Medium,0,59.44444444444444,Medium,1,Developing Professional
30,0,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,EMP0168,0.7,0.9,0.2,0.4,High,Medium,1,71.0,High,2,Experienced Professional
38,0,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,No,22,4,3,0,12,2,4,8,3,0,7,EMP0169,0.0,0.375,0.25,0.875,Low,Medium,0,34.375,Medium,1,Developing Professional
32,0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,No,20,4,1,0,8,2,3,5,4,1,4,EMP0170,0.2,0.8,0.4,0.8,Medium,Medium,0,59.0,Medium,1,Developing Professional
27,0,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,0,Yes,16,3,4,1,6,3,2,5,2,1,1,EMP0171,0.2,0.4,0.6,0.2,Low,Low,0,33.0,Medium,1,Developing Professional
19,1,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,No,21,4,1,0,1,5,4,0,0,0,0,EMP0172,0.0,0.0,5.0,0.0,Low,Low,0,15.0,Low,0,Early-Career Explorer
36,0,Travel_Frequently,1480,Research & Development,3,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,2088,15062,4,No,12,3,3,0,13,3,2,8,7,7,2,EMP0173,0.875,0.875,0.375,0.25,High,Low,1,75.0,High,1,Developing Professional
30,0,Non-Travel,111,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,No,11,3,3,2,12,4,3,12,9,6,10,EMP0174,0.5,0.75,0.3333333333333333,0.8333333333333334,High,Low,1,70.0,High,2,Experienced Professional
45,0,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3,EMP0175,0.0,0.8,0.6,0.6,Medium,Low,0,48.0,Medium,1,Developing Professional
56,0,Travel_Rarely,713,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2,EMP0176,1.0,1.0,1.5,1.0,Low,Low,0,100.0,High,1,Developing Professional
33,0,Travel_Rarely,134,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,No,14,3,1,0,4,2,4,3,1,0,2,EMP0177,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,Low,Medium,0,30.0,Medium,1,Developing Professional
19,1,Travel_Rarely,303,Research & Development,2,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,1102,9241,1,No,22,4,3,0,1,3,2,1,0,1,0,EMP0178,1.0,0.0,3.0,0.0,Low,Low,0,40.0,Medium,0,Early-Career Explorer
46,0,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,No,25,4,3,3,24,2,3,24,13,15,7,EMP0179,0.625,0.5416666666666666,0.0833333333333333,0.2916666666666667,High,Medium,1,70.625,High,2,Experienced Professional
38,0,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,No,12,3,3,0,2,3,3,2,2,2,1,EMP0180,1.0,1.0,1.5,0.5,Low,Low,0,77.5,High,1,Developing Professional
31,0,Travel_Rarely,140,Research & Development,12,1,Medical,3,Female,95,3,1,Research Scientist,4,Married,3929,6984,8,Yes,23,4,3,1,7,0,3,4,2,0,2,EMP0181,0.0,0.5,0.0,0.5,Low,Medium,0,52.5,Medium,1,Developing Professional
34,0,Travel_Rarely,629,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,No,15,3,4,0,9,3,3,3,2,1,2,EMP0182,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,53.33333333333333,Medium,1,Developing Professional
41,1,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2,EMP0183,0.0,0.75,1.25,0.5,Low,Low,0,40.0,Medium,1,Developing Professional
50,0,Travel_Rarely,328,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,No,15,3,4,1,5,2,2,3,2,0,2,EMP0184,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,45.0,Medium,1,Developing Professional
53,0,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,No,11,3,3,2,5,3,3,4,2,1,3,EMP0185,0.25,0.5,0.75,0.75,Low,Low,0,51.25,Medium,1,Developing Professional
33,0,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,No,13,3,4,1,8,5,3,8,7,1,6,EMP0186,0.125,0.875,0.625,0.75,High,Low,0,52.5,Medium,1,Developing Professional
40,0,Travel_Rarely,989,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,19033,6499,1,No,14,3,2,1,21,2,3,20,8,9,9,EMP0187,0.45,0.4,0.1,0.45,High,Medium,1,51.75,Medium,2,Experienced Professional
55,0,Travel_Rarely,692,Research & Development,14,4,Medical,3,Male,61,4,5,Research Director,2,Single,18722,13339,8,No,11,3,4,0,36,3,3,24,15,2,15,EMP0188,0.0833333333333333,0.625,0.125,0.625,High,Low,0,41.45833333333333,Medium,2,Experienced Professional
